년-월-일,평균기온,강수량,풍속,상대습도,일사량
2095-09-17,31,0.1,1.7,64.2,16.15
2095-09-18,32,0,1.7,65.6,16.07
2095-09-19,31.3,0.3,2.6,64.9,14.45
2095-09-20,27.9,10.9,2.4,56.7,11.56
2095-09-21,26.6,0,1.4,67,12.92
2095-09-22,26.1,0,1.1,62.7,13.26
2095-09-23,26.5,0,1.1,64.7,11.14
2095-09-24,25.6,0,1.5,70.2,11.99
2095-09-25,25.6,0,1.1,64.6,11.73
2095-09-26,26.7,0,0.8,62.2,10.88
2095-09-27,26.3,1.2,0.2,65.6,4.76
2095-09-28,25.6,3.6,0.6,79.4,5.44
2095-09-29,26.5,9.2,1.4,60.4,11.31
2095-09-30,24.5,0,1.5,63.5,10.54
2095-10-01,23.8,0.1,0.8,69.5,7.57
2095-10-02,24.4,0,0.5,62.1,9.10
2095-10-03,25,0,0.8,59.2,13.35
2095-10-04,25.1,0.9,0.4,61.2,14.54
2095-10-05,25.8,1,0.4,65.3,9.95
2095-10-06,26.8,1.3,1.1,75.8,11.90
2095-10-07,27.6,0.1,0.9,83.6,9.10
2095-10-08,27,0,1.5,76.7,10.71
2095-10-09,26.1,2.3,0.6,72.2,10.12
2095-10-10,26.9,14,0.6,81.5,6.55
2095-10-11,26.9,4.5,1.2,87.6,6.80
2095-10-12,23.7,0,1.5,59.8,11.48
2095-10-13,23.4,0,1.1,68.2,12.84
2095-10-14,22.7,18.3,1.4,78.3,6.63
2095-10-15,23.2,3.2,1.6,79.2,10.29
2095-10-16,23.1,1.7,0.9,75.9,9.27
2095-10-17,23.2,0,0.6,65.2,10.03
2095-10-18,24.6,0,0.1,64.5,10.20
2095-10-19,26.4,0,0.1,69.1,11.48
2095-10-20,26,0.1,0.1,77,7.23
2095-10-21,25,0.3,0.6,80.5,6.46
2095-10-22,23.8,0,2.7,63,9.35
2095-10-23,19.2,0,1.7,63.5,4.42
2095-10-24,21.4,0.3,0.7,64.4,8.93
2095-10-25,23.8,15.9,1.5,77,5.44
2095-10-26,21,2.1,1.5,73.6,4.00
2095-10-27,18.7,2.1,1,56.6,8.08
2095-10-28,17.6,0.5,1.5,64.7,3.32
2095-10-29,14.1,0,2.4,50.8,10.71
2095-10-30,12.2,0,0.7,39.9,13.69
2095-10-31,16.1,0,0.3,58.2,9.69
2095-11-01,18.1,0.4,0.6,58.8,9.27
2095-11-02,18.6,1.1,0.8,70.4,5.87
2095-11-03,17.4,1.8,2.8,62.4,8.59
2095-11-04,12.2,0,2.8,58.3,9.27
2095-11-05,12.8,0,0.4,56.8,11.82
2095-11-06,17.1,0.8,0.9,72.5,8.67
2095-11-07,13.2,0.4,2.3,54.9,5.53
2095-11-08,13.5,1.6,1.8,62.4,6.80
2095-11-09,16.5,0,2.1,63,8.08
2095-11-10,18,0,2.4,67.8,7.74
2095-11-11,19.3,0.5,3.3,77.3,7.57
2095-11-12,15.3,0,1.1,51.1,8.50
2095-11-13,16.3,0,0.3,61,6.12
2095-11-14,17.6,0.1,0.6,63.6,8.76
2095-11-15,18.5,0.4,0.2,79.6,4.08
2095-11-16,20.7,10.2,0.6,74.8,4.93
2095-11-17,11,8.1,6,80,1.28
2095-11-18,4.8,0.1,5.7,56.3,6.04
2095-11-19,6.7,0,1.6,54.7,9.52
2095-11-20,6.5,0,1.7,50.7,8.93
2095-11-21,6.8,0,1.2,46.9,6.72
2095-11-22,6.8,0,1.4,44.5,7.99
2095-11-23,6.7,0,1.7,51.8,7.57
2095-11-24,8.1,0,0.5,53.7,5.44
2095-11-25,10.7,0,0.1,65,6.89
2095-11-26,13.9,0,0.1,68.9,5.87
2095-11-27,15,16.8,0.4,72.1,5.10
2095-11-28,15.6,3.1,1.4,82.7,2.04
2095-11-29,9.5,0.2,2.4,67.8,3.32
2095-11-30,8.6,0,0.2,58.8,7.91
2095-12-01,11.3,0,0.2,72.1,5.61
2095-12-02,11.3,0,1.3,63.4,6.12
2095-12-03,5.8,0,2.9,54.8,4.25
2095-12-04,5.8,0.2,1.3,60.9,9.44
2095-12-05,7.7,0,1.2,66.3,6.55
2095-12-06,8.1,0,0.3,71.6,6.97
2095-12-07,10.9,0,0.7,79.7,3.23
2095-12-08,10.4,0.2,2.8,77.5,5.87
2095-12-09,1.6,0,2.6,46,7.82
2095-12-10,5.3,0,0.3,61,5.53
2095-12-11,9.8,0,1.9,71.6,5.27
2095-12-12,8.6,0,2.9,55.9,8.42
2095-12-13,1.8,0,3.2,41.2,7.91
2095-12-14,3,0,1.1,58.2,6.89
2095-12-15,10.2,0,2.3,69.8,6.80
2095-12-16,10.7,0,0.8,78.1,5.78
2095-12-17,11.7,0,0.4,79,4.00
2095-12-18,13,3.3,0.3,82.4,2.72
2095-12-19,15.6,14.9,1.1,91,1.96
2095-12-20,12.7,21,3.9,83.9,0.51
2095-12-21,11.8,3,2.1,83.8,0.43
2095-12-22,7.5,0.3,3.1,70.2,3.23
2095-12-23,4.9,0,0.9,68.9,5.95
2095-12-24,5.7,0.1,0.1,69.5,5.70
2095-12-25,8.1,0.1,0.8,75,4.51
2095-12-26,6.3,0,0.7,63.2,4.00
2095-12-27,4.1,0,1.2,53.2,7.82
2095-12-28,4.5,0,1.1,64.6,5.78
2095-12-29,6.1,0,0.7,73,6.72
2095-12-30,8.2,0.2,0.6,78,2.89
2095-12-31,7.1,4.5,1.7,81,1.87
2096-01-01,7.8,3.7,2.3,78.6,2.64
2096-01-02,1,0.4,5.4,68,5.78
2096-01-03,-3.5,0,3.8,56.7,8.08
2096-01-04,-3,0,0.8,49.9,8.50
2096-01-05,0.4,0,0.8,62.9,8.25
2096-01-06,2.3,0,0.8,65.6,8.76
2096-01-07,4.3,0,0.7,73.5,6.72
2096-01-08,5.7,0,0.9,78.5,5.27
2096-01-09,8,0.5,0.6,80,5.19
2096-01-10,10.1,0.1,0.8,84,2.64
2096-01-11,9.2,0,1.3,79,4.59
2096-01-12,10.7,1.2,1.4,80,2.81
2096-01-13,13,11,3.2,79.4,3.40
2096-01-14,14,7.3,1.6,86.5,1.02
2096-01-15,9.8,0.1,3.7,78.2,2.47
2096-01-16,5,0,1.6,61.5,5.36
2096-01-17,7.7,0,0.8,62.7,7.57
2096-01-18,9.8,2.6,0.9,78.1,1.19
2096-01-19,8.8,0,1,65.8,7.14
2096-01-20,9,0,0.6,70.2,6.12
2096-01-21,10.4,8.5,1.2,84.2,2.04
2096-01-22,4,0.1,3.2,58.9,6.46
2096-01-23,1.6,0,0.6,52.8,9.01
2096-01-24,4.5,0,0.8,50,7.57
2096-01-25,5.6,3.1,1.7,59.9,4.85
2096-01-26,4.7,1.4,3.3,67.9,6.04
2096-01-27,0.1,0.1,2.4,54.1,9.78
2096-01-28,3.9,0,0.6,57.9,8.59
2096-01-29,10.1,0,1.2,68.2,5.70
2096-01-30,10.7,0,0.9,70.8,4.85
2096-01-31,9.9,0,0.5,68.2,7.06
2096-02-01,10.4,0.2,1.4,67.6,7.82
2096-02-02,6.5,0.2,3.2,56.4,8.42
2096-02-03,-0.1,0,3,47,9.61
2096-02-04,2.1,0,0.9,50.8,9.86
2096-02-05,3.9,0,0.9,49.3,7.14
2096-02-06,5.1,0,1,43,8.84
2096-02-07,4,0.1,1.2,51.1,8.16
2096-02-08,5.2,1.4,1.9,51.8,5.10
2096-02-09,2.7,0,3.5,55.9,8.59
2096-02-10,0.4,0,3.2,52.5,9.69
2096-02-11,1.5,0,2.1,54.4,9.61
2096-02-12,1.3,0.2,2.4,52.8,6.29
2096-02-13,4.4,0,1,51.4,9.52
2096-02-14,8.2,0,1,60.6,5.44
2096-02-15,7.3,0.1,1.3,59.5,4.68
2096-02-16,6.1,0,1.4,54.5,6.89
2096-02-17,5.4,0,1.7,54.2,11.82
2096-02-18,7.9,0.1,0.9,63.3,7.06
2096-02-19,10.1,0.8,0.9,74.5,3.06
2096-02-20,11.6,1.6,2,71,5.78
2096-02-21,11,8.8,3.7,73.8,6.80
2096-02-22,3.8,0,5.9,65.4,6.80
2096-02-23,1.2,0,4.1,49.8,11.48
2096-02-24,1.2,0.1,2.6,48.5,13.09
2096-02-25,4.3,0,1.1,59.3,10.88
2096-02-26,4.6,0,2.3,54.7,9.61
2096-02-27,2.9,0,2.4,46.1,12.92
2096-02-28,5.7,0.1,1.1,61.1,10.03
2096-02-29,9.2,0,1.4,71.7,6.46
2096-03-01,13.5,0.1,2,76.3,5.95
2096-03-02,15.4,0,1.9,78.6,9.18
2096-03-03,17.1,1,1.8,82.7,6.72
2096-03-04,13,0,1.3,65.6,8.25
2096-03-05,15.2,2.7,1.4,76,8.67
2096-03-06,16.2,1.8,1,82.4,6.55
2096-03-07,13.7,5.6,4.9,72.3,4.51
2096-03-08,10.7,24.6,5.7,80.1,2.21
2096-03-09,11.6,2.2,2,79,2.89
2096-03-10,8.1,0,4.2,65.6,13.52
2096-03-11,4.2,0,4.1,47.5,13.77
2096-03-12,7.1,0,1,48,11.22
2096-03-13,8.7,0.2,0.8,66.5,7.31
2096-03-14,13.1,0.1,0.7,68.9,14.71
2096-03-15,15.4,0.4,0.7,74.6,5.70
2096-03-16,16.2,4.6,0.8,80.9,6.72
2096-03-17,17.1,5.5,1.9,80.6,4.85
2096-03-18,16.4,1.3,2.7,79.6,1.87
2096-03-19,16.7,20.1,2.8,81.3,1.62
2096-03-20,17.6,20.8,3.4,83.5,1.45
2096-03-21,17.1,7.5,2.9,78.1,2.38
2096-03-22,13.6,8.5,2.6,80.9,1.96
2096-03-23,13.2,0.1,1.8,75.8,3.57
2096-03-24,11.5,0.6,3.2,62.8,8.16
2096-03-25,11.1,5.7,4,72.4,1.70
2096-03-26,13.3,6.4,1.4,83.4,1.53
2096-03-27,16.4,0,0.7,66.6,16.24
2096-03-28,13.4,0,2.7,57.4,16.83
2096-03-29,8.6,0,2.4,43.9,17.51
2096-03-30,11.5,0,0.9,51.7,17.77
2096-03-31,12.9,2.2,1.3,66.3,8.67
2096-04-01,14,3.4,1.7,70.6,8.33
2096-04-02,13.7,3.2,1.6,79.1,9.61
2096-04-03,14.3,0,0.9,63,12.67
2096-04-04,15.7,0,1,62.8,14.03
2096-04-05,17.1,0.1,2,68.1,12.50
2096-04-06,9.9,0.2,5.3,43,10.03
2096-04-07,9.8,0,2.3,54.2,17.77
2096-04-08,16,8.2,2.9,63.6,11.56
2096-04-09,16.7,0.4,1.2,73.7,5.19
2096-04-10,18.9,0.1,0.8,69.3,13.69
2096-04-11,19.3,0,0.7,63.8,18.28
2096-04-12,20.7,0,1.4,48.9,19.89
2096-04-13,20.9,0,0.8,46.9,19.47
2096-04-14,19.3,0,2.6,50,6.21
2096-04-15,16.1,0,0.8,46.7,15.98
2096-04-16,17.2,0,2.2,58.4,13.52
2096-04-17,19.6,0.3,2.8,63.6,13.69
2096-04-18,14.7,0,4.2,29.8,14.62
2096-04-19,13,0,1.9,31.6,22.87
2096-04-20,16.6,1.4,0.8,47.1,17.26
2096-04-21,16.2,5.7,0.9,71.9,12.16
2096-04-22,19.3,0,1.1,54,15.30
2096-04-23,19.4,2.6,0.8,59.5,7.82
2096-04-24,20.2,0.2,1.1,67.7,7.31
2096-04-25,19,0.3,2.8,55.3,13.01
2096-04-26,17.8,0,1.1,41.4,19.21
2096-04-27,19.6,1.5,1.9,48.4,15.47
2096-04-28,19,3.3,2.2,81.6,3.15
2096-04-29,19.2,0.3,3.1,60.5,10.97
2096-04-30,19.4,0,2.7,45.4,20.74
2096-05-01,20.4,0,2,42,22.70
2096-05-02,21.8,0,1.2,41.9,19.89
2096-05-03,23.9,0,0.9,43,21.08
2096-05-04,22.5,41.7,2.3,63.3,15.56
2096-05-05,23.4,0,2.3,42.7,23.29
2096-05-06,19.9,0.5,1,42.5,18.70
2096-05-07,22,0.1,1,60.5,22.78
2096-05-08,25.8,0,3.1,58,18.28
2096-05-09,26.3,7.1,3.8,79.1,11.65
2096-05-10,22.9,4.2,1.2,83.3,10.37
2096-05-11,21.8,0,2.9,52.5,22.61
2096-05-12,20.6,0,2.3,52.7,14.54
2096-05-13,21.6,0,1.1,45.5,17.94
2096-05-14,24.7,0.1,2.4,43.3,19.81
2096-05-15,24.7,10.6,1.4,76.2,4.08
2096-05-16,23.6,29.9,2.5,91.3,4.76
2096-05-17,23.5,3.7,1.2,71.9,13.52
2096-05-18,21.4,2,1.1,71.8,17.26
2096-05-19,22.7,0,0.9,65.3,22.36
2096-05-20,23.5,0,0.6,68.8,21.51
2096-05-21,25.4,0,1,65.5,22.10
2096-05-22,25.6,29.3,1.3,82.1,6.04
2096-05-23,24.2,0.2,2,71.1,11.73
2096-05-24,25.1,0,1.5,65,23.63
2096-05-25,25.6,0,1.4,65.8,20.66
2096-05-26,24.5,0,1.5,59.5,22.87
2096-05-27,25.1,0.1,0.7,61.2,18.45
2096-05-28,26.5,0.1,1.2,65.7,21.93
2096-05-29,26.7,0,0.9,68.6,18.62
2096-05-30,27.2,0,0.8,62.4,22.02
2096-05-31,28.7,0.1,1.2,58.1,22.44
2096-06-01,29.7,0,1,61.8,15.13
2096-06-02,29.9,11.4,2,70,8.50
2096-06-03,29.6,4.2,1.6,75.4,7.40
2096-06-04,29.5,13.6,1.6,79.4,8.16
2096-06-05,29.3,0,1.7,48.9,17.26
2096-06-06,29.1,0,1,52.8,17.09
2096-06-07,29.4,2.1,0.8,60.5,14.71
2096-06-08,30,0.3,0.8,76.4,13.01
2096-06-09,31.6,14.2,2.8,79.7,13.35
2096-06-10,28.3,21.7,1.4,84.6,5.53
2096-06-11,29.1,0,2.4,44.6,18.87
2096-06-12,26.6,0,2.7,49.5,25.42
2096-06-13,27.9,0,1,58.3,18.79
2096-06-14,28.4,0.4,0.9,59.1,11.65
2096-06-15,29.3,0,0.9,61.1,17.94
2096-06-16,30.4,0,0.7,56,22.36
2096-06-17,31.3,0,0.9,55.3,18.87
2096-06-18,32.5,0.6,0.8,58.2,18.11
2096-06-19,31.6,1,1.5,63.1,15.47
2096-06-20,29.9,3.7,1.7,72.1,15.47
2096-06-21,27.5,7.1,2.7,75.7,18.45
2096-06-22,28.7,0.2,2.8,70.2,18.28
2096-06-23,29.2,0.7,1.9,66.5,22.95
2096-06-24,30.1,1.7,1.4,72.3,19.47
2096-06-25,31.5,0,1.1,64,22.44
2096-06-26,32.8,0.3,1,56.6,17.09
2096-06-27,33.5,0,1.1,54.9,17.00
2096-06-28,34.8,0,1.6,56.8,17.09
2096-06-29,33.9,0,1.2,58.8,16.32
2096-06-30,34.5,0.3,1.6,55.5,11.82
2096-07-01,31.6,59.1,2.7,74.3,4.59
2096-07-02,30.3,30.6,1.1,93.2,6.63
2096-07-03,32.2,10,0.8,83.2,12.07
2096-07-04,32.7,7.4,1.7,83.2,14.71
2096-07-05,32.5,14.6,0.9,82.4,13.52
2096-07-06,32.5,14.7,1.1,82.1,14.45
2096-07-07,32.3,19.2,0.6,84,10.37
2096-07-08,32.6,56.1,1,84.3,9.18
2096-07-09,31.9,90.5,1.3,93,5.53
2096-07-10,32.7,34.2,1.9,87.8,7.06
2096-07-11,32.8,9.6,2.1,87,15.73
2096-07-12,34.1,17.5,1.8,80.2,15.90
2096-07-13,33.2,20.6,1.8,84.1,11.14
2096-07-14,33.7,15,1.3,81.9,17.17
2096-07-15,34.3,14.9,1,79.9,14.20
2096-07-16,32,33.5,1.1,86.9,13.09
2096-07-17,32.2,3.9,0.7,84.4,16.32
2096-07-18,34,0.2,0.8,76.5,21.42
2096-07-19,34,1.4,1.1,82.7,21.68
2096-07-20,34.5,1.6,1.5,77.4,18.11
2096-07-21,33.7,2.7,1.7,81.1,13.94
2096-07-22,33.9,8.7,2,80.1,17.09
2096-07-23,33.6,1.6,1.7,82.2,12.33
2096-07-24,34.4,2.6,0.7,81.8,10.54
2096-07-25,35.5,3.4,0.9,77.3,11.99
2096-07-26,36.2,1.6,1.3,71.3,14.88
2096-07-27,34.2,25.9,1.7,84.2,7.14
2096-07-28,34.1,80.5,3.9,84.9,11.14
2096-07-29,33.9,31,3.9,88.8,9.35
2096-07-30,35.1,9.7,2.1,85.7,14.20
2096-07-31,34.7,40.2,1.2,85.9,9.61
2096-08-01,34.6,55.2,1.2,87.3,11.48
2096-08-02,35.1,8.1,0.8,85.8,9.78
2096-08-03,35.8,4.5,1.1,78.2,13.09
2096-08-04,35.8,1,2,74.1,15.73
2096-08-05,36.1,0.2,2.2,71.7,17.60
2096-08-06,35,33.2,2.3,80.4,12.67
2096-08-07,34.4,17.2,2.9,80.8,8.93
2096-08-08,35.2,8.5,4.1,75.1,11.90
2096-08-09,35.4,2.7,4.7,74.6,13.35
2096-08-10,34,32.2,3.1,87.2,9.27
2096-08-11,34.5,7.6,1.8,78.9,14.96
2096-08-12,34.6,1.4,1.4,74,18.62
2096-08-13,34.9,1.3,1.1,74.5,17.77
2096-08-14,35.9,0.7,0.7,71.7,14.03
2096-08-15,36.1,1.9,0.9,71.4,11.82
2096-08-16,35.1,0.6,1.6,71.8,14.20
2096-08-17,33.8,2.9,2.2,79.6,11.90
2096-08-18,32.7,0.1,2.2,70.4,14.54
2096-08-19,30.8,2.3,1.3,68.7,12.33
2096-08-20,31,8,1.5,71.2,10.97
2096-08-21,32.2,1.2,1.5,68.8,11.14
2096-08-22,32.9,2,1.4,73.8,16.83
2096-08-23,33,4.2,1.1,76.2,14.03
2096-08-24,32.5,2.9,1.8,74.2,9.86
2096-08-25,31.2,5,2.5,76.3,11.56
2096-08-26,30.9,1.3,2.9,74.3,12.07
2096-08-27,30.3,5.9,2.1,77,10.29
2096-08-28,31.1,0.2,1,71.5,12.24
2096-08-29,31.7,6.8,0.7,76,12.07
2096-08-30,32.2,0.3,1.2,70,12.58
2096-08-31,32,0.3,1.1,69.3,12.58
2096-09-01,31.6,0.8,1.2,72.7,12.07
2096-09-02,31.5,3.5,0.9,71,11.65
2096-09-03,28.4,36.1,1.9,79,3.40
2096-09-04,28.4,73.2,3.3,83.1,4.93
2096-09-05,29.8,20,2.7,79.6,3.91
2096-09-06,30.6,4.5,2.1,82.1,7.74
2096-09-07,30.3,2.4,2.1,79.3,9.69
2096-09-08,29.7,0.4,2.7,74.2,11.31
2096-09-09,29.1,2.4,3.2,77,11.82
2096-09-10,30.1,0.9,2.9,76.9,13.26
2096-09-11,29.2,0.8,2.4,77.4,10.46
2096-09-12,29.9,0,1.5,70.4,15.39
2096-09-13,29.6,0,1.2,59.2,21.51
2096-09-14,29.5,0,0.9,61.5,15.22
2096-09-15,30.2,0.5,0.7,62,13.69
2096-09-16,30.4,2,0.8,69.7,13.18
2096-09-17,31.1,3.9,1.8,67.9,13.26
2096-09-18,30.3,1.8,1.4,65.9,14.88
2096-09-19,27.9,0.1,1.8,62.9,14.11
2096-09-20,26.3,0.5,0.8,64.8,10.88
2096-09-21,26.7,0,0.7,65,10.80
2096-09-22,27.4,0,1.6,63.3,11.82
2096-09-23,26.2,0.1,1.8,68.9,10.29
2096-09-24,25,0.3,1.5,73.4,11.48
2096-09-25,25.6,0,1.1,67.6,12.58
2096-09-26,26.7,0.1,1.3,63.9,12.58
2096-09-27,27.2,0.6,1.1,66.2,9.52
2096-09-28,26.6,0.1,1.1,71.7,9.61
2096-09-29,26.5,0,1.3,68.2,12.07
2096-09-30,26.1,0.4,1.9,68.4,10.97
2096-10-01,25.4,0,2,72.4,4.93
2096-10-02,25.3,1.2,1.6,74.4,4.25
2096-10-03,25,10.3,0.9,72.8,8.25
2096-10-04,25.1,1,0.7,67,14.11
2096-10-05,25.7,0.5,0.8,63.4,9.86
2096-10-06,27,0.4,0.6,64.4,12.24
2096-10-07,28,0,0.6,66.5,10.88
2096-10-08,27.3,0,0.8,61.5,12.67
2096-10-09,26.7,0.2,0.5,59.4,12.33
2096-10-10,27.4,0.9,0.8,75.8,9.61
2096-10-11,26.6,4.3,1.2,85.1,6.63
2096-10-12,24.4,3.5,1.8,69.1,7.74
2096-10-13,20.6,8.9,1.1,61.2,10.29
2096-10-14,22,0,0.5,61,13.01
2096-10-15,21.6,4,2.4,74.9,7.82
2096-10-16,17.8,0,2.8,54.3,11.48
2096-10-17,16.7,0,0.8,54.3,11.82
2096-10-18,19.6,0,0.8,54.2,10.46
2096-10-19,23.9,6.6,2.1,72.3,10.37
2096-10-20,19.7,0,3,67.5,9.01
2096-10-21,17.7,0,1.4,67.7,9.27
2096-10-22,20,0,1.9,64.9,10.46
2096-10-23,20,0.1,2.5,65.3,7.65
2096-10-24,16.5,0,1.9,56.1,11.22
2096-10-25,16.7,0,0.6,55.8,10.88
2096-10-26,18.1,0,0.6,57,8.59
2096-10-27,20.8,0,0.7,70.2,11.05
2096-10-28,23.5,0,0.7,73.8,7.40
2096-10-29,23.1,3.2,0.8,75.4,7.06
2096-10-30,19.9,2.4,1.2,68.5,8.50
2096-10-31,19.6,1.7,1.4,70.3,7.82
2096-11-01,18.5,0.3,1.4,64.1,9.44
2096-11-02,16.7,0,0.7,58.1,8.25
2096-11-03,17.7,0,0.8,59.2,9.95
2096-11-04,19.1,0,0.8,70.6,10.29
2096-11-05,20.7,0,0.5,80.6,8.76
2096-11-06,22.9,1.9,1.5,83.7,6.97
2096-11-07,14,0.5,3.9,49.1,2.72
2096-11-08,10.7,1.7,2.2,50.2,7.65
2096-11-09,14.9,0,3,56,8.67
2096-11-10,12.1,0,1.3,45,7.40
2096-11-11,14.9,0,1.2,67.7,8.84
2096-11-12,16.9,0,1,75.1,6.63
2096-11-13,17.6,0.5,0.6,83.8,3.32
2096-11-14,17.5,0.1,0.7,76.7,5.53
2096-11-15,16.4,0.5,1.3,63,8.42
2096-11-16,14.6,0.3,0.9,62.5,5.87
2096-11-17,10.6,0,2,48.1,6.72
2096-11-18,10.2,3.9,1.1,43.7,7.31
2096-11-19,13.9,1.5,0.7,61.2,6.04
2096-11-20,17.9,16.1,1,79.6,5.10
2096-11-21,18.5,5.1,0.7,91,1.36
2096-11-22,20.4,53.1,2.2,88.4,2.72
2096-11-23,18.2,3,2.3,86.9,1.19
2096-11-24,11.9,0,2.1,69.6,4.42
2096-11-25,8.7,0,1.8,64.1,6.21
2096-11-26,6.1,0,2,63.1,6.21
2096-11-27,8.9,0.5,0.8,68.6,6.80
2096-11-28,15.6,0.4,1.5,76.4,5.02
2096-11-29,11.6,0,3,64,4.59
2096-11-30,5.8,0,1.7,56.2,8.42
2096-12-01,4.3,0,2,53.8,6.21
2096-12-02,3.8,0,1.1,50.4,7.65
2096-12-03,7.7,0.4,0.8,73.2,3.06
2096-12-04,10.1,0.2,0.7,75.3,5.95
2096-12-05,10.2,16.8,2.7,75.6,3.32
2096-12-06,4.9,4.4,4.6,73.6,2.21
2096-12-07,1.6,0,2,68.4,4.25
2096-12-08,3.2,0,0.8,66.6,8.84
2096-12-09,10.6,0,2.6,73.9,5.95
2096-12-10,7.8,0,1.7,60,5.70
2096-12-11,5,0,2,51.1,6.29
2096-12-12,2.3,0,1.7,48,9.01
2096-12-13,2.6,0,0.9,48,7.40
2096-12-14,6,2.1,1.4,59.7,6.29
2096-12-15,5.5,9.3,4.7,72.5,0.60
2096-12-16,-2.5,0,2.8,49.9,8.67
2096-12-17,1.5,0.4,0.8,65,6.80
2096-12-18,1.1,0,1.9,62.4,5.53
2096-12-19,1.2,0,1.1,60.2,8.08
2096-12-20,3.7,0,0.7,66.2,7.14
2096-12-21,5.5,0,0.6,69.6,5.95
2096-12-22,7,0.1,0.8,70.2,5.27
2096-12-23,5.2,0,1.3,66.8,5.87
2096-12-24,4.4,0,0.6,63.8,5.70
2096-12-25,6.2,0.3,1.3,64.5,2.64
2096-12-26,7.7,2.7,1.4,77.7,0.85
2096-12-27,6.1,5,1.9,71.2,2.98
2096-12-28,3.2,0.2,1.9,60.6,6.04
2096-12-29,3.2,0,0.8,66,6.72
2096-12-30,4.6,0.7,0.7,70.2,5.27
2096-12-31,3.5,0.3,0.6,67.5,5.27
2097-01-01,5.6,0.1,0.5,68,5.44
2097-01-02,4.3,0.2,0.8,68.2,5.95
2097-01-03,3.2,0,0.2,60.3,7.74
2097-01-04,2.7,0.3,0.8,57.5,4.76
2097-01-05,-2.7,0,2.8,39.8,7.74
2097-01-06,-2.5,0.1,1.2,43.3,8.67
2097-01-07,-1.5,0.1,1,49.4,6.46
2097-01-08,-0.2,0,0.5,50.5,7.23
2097-01-09,2.9,0,0.1,49.2,7.99
2097-01-10,6.4,0.1,0.2,65,4.59
2097-01-11,7.7,0,0.7,69.9,4.93
2097-01-12,8.2,2.7,0.8,78.4,3.06
2097-01-13,4.6,0,1.9,64.6,7.31
2097-01-14,3.5,0,1.5,63.4,7.57
2097-01-15,2.4,0,2.6,60.4,7.57
2097-01-16,1.1,0,2.6,53.1,7.40
2097-01-17,1.1,0,1.4,51.9,7.57
2097-01-18,3.5,0,0.4,60.4,7.48
2097-01-19,4.9,0,0.4,67.5,5.02
2097-01-20,7.6,0,0.4,73.6,6.80
2097-01-21,9.6,0.1,2.4,78.9,2.89
2097-01-22,3.9,0,5.9,62.7,4.08
2097-01-23,1.5,0,3.3,54,9.27
2097-01-24,5,0,0.4,62.9,9.69
2097-01-25,6.2,0,0.4,65.6,7.65
2097-01-26,6.2,0,0.6,61,8.33
2097-01-27,9.5,0.8,2.3,62.5,8.76
2097-01-28,10.5,0.6,2.8,70.4,1.19
2097-01-29,14,26.8,3.1,82,0.17
2097-01-30,12.7,1.9,1.8,83.2,0.94
2097-01-31,8.6,0.4,1.9,65.8,4.68
2097-02-01,5.9,0.1,2.3,60.7,7.40
2097-02-02,3.6,0.3,2,53.9,8.42
2097-02-03,1.2,0,2.8,56.9,8.33
2097-02-04,1,0,2.7,52,11.05
2097-02-05,1.1,0,1.6,49.5,10.46
2097-02-06,3.6,0,0.3,56.8,11.65
2097-02-07,6.3,0,1,62.1,11.48
2097-02-08,7.2,0,2,59.6,8.25
2097-02-09,7,0,1.3,53.6,9.95
2097-02-10,10.4,0,1.1,58.8,9.27
2097-02-11,11.7,0,1,71.2,6.29
2097-02-12,10.9,0,0.4,71.4,6.29
2097-02-13,13.9,0.2,1.2,72.2,5.10
2097-02-14,12.1,0,1.9,54.3,8.16
2097-02-15,11.7,0.1,0.7,48.5,10.88
2097-02-16,13.1,8.7,0.9,65.4,3.06
2097-02-17,14.3,42.7,2,83.6,1.45
2097-02-18,13.5,34.5,2.4,82.8,1.11
2097-02-19,11.1,14.2,2.1,81.3,1.11
2097-02-20,9,0,1.9,63.7,5.10
2097-02-21,4.8,2.4,2.6,47,7.57
2097-02-22,4.2,0,2.5,56.5,9.01
2097-02-23,4,0,1.7,49.4,10.71
2097-02-24,3.9,0,1.2,48.3,13.01
2097-02-25,5.9,0,0.3,55.7,11.56
2097-02-26,6.9,0,0.8,49.7,12.58
2097-02-27,6.9,0,0.7,53.2,10.71
2097-02-28,10.4,0,0.6,59.5,9.52
2097-03-01,13.6,1.8,1.3,78.8,3.57
2097-03-02,10.5,1.7,2.9,73.5,5.19
2097-03-03,11.2,9.2,1.5,61.5,9.10
2097-03-04,11.6,0.5,1.2,68.4,5.95
2097-03-05,12.7,3,1,82.6,2.30
2097-03-06,12.3,1.1,2.3,78.2,5.02
2097-03-07,11.9,12.5,3.6,78.9,3.57
2097-03-08,11.9,6.3,2.9,78.1,4.25
2097-03-09,15.4,1,1.4,73.6,10.03
2097-03-10,15.4,3.3,1.8,71.8,11.39
2097-03-11,12.5,5.2,5.3,69.8,5.27
2097-03-12,10.4,11.1,6.6,72.5,0.85
2097-03-13,11.1,2.3,5.2,71.7,3.57
2097-03-14,11.6,0,3.2,69.1,8.08
2097-03-15,12.3,0.1,1.8,70.2,5.19
2097-03-16,13.3,0,1.3,68,9.44
2097-03-17,14.4,1.3,1.3,72.2,9.52
2097-03-18,11,0.1,3.5,71.2,6.12
